movie_id,title,budget,revenue,return
46187,The Thief,0.0,0.0,0.0
3001,How To Steal A Million,0.0,0.0,0.0
39434,The Stendhal Syndrome,0.0,0.0,0.0
105130,Dangan Runner,0.0,0.0,0.0
166472,Manslaughter,0.0,0.0,0.0
11574,Support Your Local Sheriff,0.0,0.0,0.0
32450,Brain Donors,0.0,918239.0,0.0
62383,Passed Away,0.0,0.0,0.0
203,Mean Streets,500000.0,3000000.0,6.0
38749,Jack The Bear,0.0,0.0,0.0
29740,I Am A Fugitive From A Chain Gang,195845.0,0.0,0.0
10652,Hamburger Hill,0.0,13839404.0,0.0
34288,The Last Broadcast,0.0,0.0,0.0
26268,Harper,3500000.0,12000000.0,3.4285714285714284
33632,Sweet Bird Of Youth,0.0,0.0,0.0
25853,Dahmer,250000.0,144008.0,0.576032
68430,Paradise,34000000.0,18634643.0,0.5480777352941176
43001,Sundays And Cybele,0.0,0.0,0.0
42201,Comes A Horseman,0.0,0.0,0.0
316,Grill Point,600000.0,0.0,0.0
3072,Frankenstein Unbound,0.0,0.0,0.0
10355,Shiri,5000000.0,0.0,0.0
14554,Bad Day At Black Rock,1271000.0,3788000.0,2.980330448465775
87677,La Cucaracha,0.0,0.0,0.0
250,In China They Eat Dogs,0.0,0.0,0.0
19086,Delta Force 2: The Colombian Connection,0.0,6698361.0,0.0
15392,Crossroads,0.0,5738952.0,0.0
43267,29Th Street,0.0,0.0,0.0
41277,Seducing Doctor Lewis,0.0,0.0,0.0
108059,City Limits,0.0,0.0,0.0
42013,Sammy And Rosie Get Laid,0.0,0.0,0.0
54715,Leaving Normal,0.0,0.0,0.0
631,Sunrise: A Song Of Two Humans,0.0,121.0,0.0
25504,Shock Corridor,0.0,0.0,0.0
23855,The First $20 Million Is Always The Hardest,0.0,0.0,0.0
1786,Au Revoir Les Enfants,0.0,0.0,0.0
51182,Sex: The Annabel Chong Story,0.0,0.0,0.0
45042,The Girl Next Door,0.0,0.0,0.0
210937,Pursuit Of Happiness,0.0,0.0,0.0
16219,Gladiator 1992,0.0,9.0,0.0
15824,The Inheritance,0.0,0.0,0.0
14258,Wonderful Days,0.0,0.0,0.0
48385,Indestructible Man,0.0,0.0,0.0
27545,The Wasp Woman,50000.0,0.0,0.0
22718,Attack Of The Giant Leeches,0.0,0.0,0.0
39844,Deranged,200000.0,0.0,0.0
16914,The Cruel Sea,0.0,0.0,0.0
43011,Sodom And Gomorrah,0.0,0.0,0.0
11315,Dead Or Alive,0.0,0.0,0.0
35987,Lola Montès,0.0,0.0,0.0
29146,Charly,950000.0,814666.0,0.8575431578947369
36751,Twice Upon A Time,0.0,0.0,0.0
28758,"Atlantis, The Lost Continent",0.0,0.0,0.0
29592,Lust For Life,0.0,0.0,0.0
439,La Dolce Vita,0.0,19516000.0,0.0
823,Jin-Roh: The Wolf Brigade,0.0,0.0,0.0
20289,Rush,0.0,0.0,0.0
16905,Captain Blood,0.0,0.0,0.0
11417,The Lift,350000.0,0.0,0.0
11548,Batteries Not Included,0.0,65088797.0,0.0
38291,Educating Rita,0.0,0.0,0.0
41204,On Moonlight Bay,0.0,0.0,0.0
20532,Sansho The Bailiff,0.0,0.0,0.0
2546,Zazie Dans Le Métro,0.0,0.0,0.0
42791,The Americanization Of Emily,0.0,0.0,0.0
22522,Anne Of The Thousand Days,0.0,0.0,0.0
40478,Baby Doll,0.0,0.0,0.0
5165,L'Avventura,0.0,0.0,0.0
5722,Beyond The Valley Of The Dolls,2090000.0,40000000.0,19.138755980861244
5544,Hiroshima Mon Amour,0.0,0.0,0.0
19128,"The 1,000 Eyes Of Dr. Mabuse",0.0,0.0,0.0
14696,Ugetsu,0.0,0.0,0.0
51515,At Play In The Fields Of The Lord,36000000.0,1345903.0,0.037386194444444444
56167,The Golden Coach,0.0,0.0,0.0
4781,The War Is Over,0.0,0.0,0.0
32652,Mystery Of The Wax Museum,0.0,0.0,0.0
4909,The Day Of The Jackal,0.0,0.0,0.0
56135,The Razor'S Edge,0.0,0.0,0.0
27115,The Walking Dead,0.0,0.0,0.0
38348,War Of The Buttons,0.0,0.0,0.0
35280,The Other,0.0,0.0,0.0
21375,Dexter The Dragon & Bumble The Bear,0.0,0.0,0.0
19185,Night Of The Living Dead,4200000.0,5835247.0,1.389344523809524
73194,Drums Along The Mohawk,0.0,0.0,0.0
28257,The Maltese Falcon,0.0,0.0,0.0
20643,I Love You Again,0.0,0.0,0.0
22596,Safety Last!,0.0,623.0,0.0
36786,While The City Sleeps,0.0,0.0,0.0
28916,The Way Ahead,0.0,0.0,0.0
27459,Little Murders,0.0,0.0,0.0
4497,Viridiana,0.0,0.0,0.0
33560,Totally Fucked Up,0.0,0.0,0.0
25224,Masterminds,0.0,0.0,0.0
42728,You'Re A Big Boy Now,0.0,0.0,0.0
15371,Lupin The Third: The Castle Of Cagliostro,0.0,0.0,0.0
11044,Arizona Dream,19000000.0,0.0,0.0
39983,Chaos,0.0,0.0,0.0
31526,Queen Christina,1114000.0,2610000.0,2.342908438061041
31623,Battleground,0.0,0.0,0.0
27601,Citizen Toxie: The Toxic Avenger Iv,500000.0,0.0,0.0
16214,Hooper,0.0,78000000.0,0.0
5071,The Crazy Stranger,0.0,0.0,0.0
41662,3 Women,1500000.0,0.0,0.0
95015,The Green Pastures,0.0,0.0,0.0
33738,Take Me Out To The Ball Game,0.0,0.0,0.0
17346,Grey Gardens,0.0,0.0,0.0
18274,Frogs,0.0,0.0,0.0
13763,Purple Rain,7200000.0,68392977.0,9.499024583333334
67217,Signs Of Life,0.0,0.0,0.0
10498,Point Of No Return,0.0,0.0,0.0
24731,Short Time,0.0,0.0,0.0
11796,The Hairdresser'S Husband,0.0,0.0,0.0
31675,Cromwell,3750000.0,0.0,0.0
4507,Jamon Jamon,0.0,0.0,0.0
34847,College,0.0,0.0,0.0
32303,Mitchell,0.0,0.0,0.0
4879,Ten Little Indians,0.0,0.0,0.0
24774,The Idiot,0.0,0.0,0.0
41779,Used People,0.0,0.0,0.0
61048,The Swan,0.0,0.0,0.0
1994,The Most Dangerous Game,200000.0,0.0,0.0
42814,The Front Page,0.0,0.0,0.0
870,Dolls,0.0,0.0,0.0
96255,Three Came Home,0.0,0.0,0.0
25495,Our Man In Havana,0.0,0.0,0.0
26319,The Man Who Came To Dinner,0.0,0.0,0.0
45938,Sunday Bloody Sunday,0.0,0.0,0.0
15573,The Cowboys,6000000.0,7500000.0,1.25
41059,Make Way For Tomorrow,0.0,0.0,0.0
39871,The Major And The Minor,0.0,0.0,0.0
10178,The Caine Mutiny,2000000.0,21750000.0,10.875
16391,Black Narcissus,424000.0,0.0,0.0
42997,H.M.S. Defiant,0.0,0.0,0.0
10734,Escape From Alcatraz,8000000.0,43000000.0,5.375
10949,Oliver Twist,0.0,0.0,0.0
258236,Skokie,0.0,0.0,0.0
809,Shrek 2,150000000.0,919838758.0,6.132258386666667
435,The Day After Tomorrow,125000000.0,544272402.0,4.354179216
4599,Raising Helen,50000000.0,49718611.0,0.99437222
12657,Soul Plane,16000000.0,14822346.0,0.926396625
28219,Baadasssss!,0.0,365248.0,0.0
59210,The Mother,2500000.0,1062253.0,0.4249012
13193,Saved!,0.0,0.0,0.0
24190,Time Of The Wolf,0.0,0.0,0.0
673,Harry Potter And The Prisoner Of Azkaban,130000000.0,789804554.0,6.075419646153846
16617,Mindhunters,27000000.0,21148829.0,0.7832899629629629
246,Zatoichi,0.0,0.0,0.0
2789,The Chronicles Of Riddick,105000000.0,115772733.0,1.1025974571428572
8920,Garfield,50000000.0,200804534.0,4.01609068
9890,The Stepford Wives,90000000.0,102000000.0,1.1333333333333333
26886,Bright Future,0.0,0.0,0.0
26254,The Hunting Of The President,0.0,0.0,0.0
8193,Napoleon Dynamite,400000.0,46118097.0,115.2952425
47821,City Of Joy,27000000.0,14683921.0,0.5438489259259259
26142,The Doctor,12000000.0,38120905.0,3.1767420833333335
42122,The Dresser,0.0,0.0,0.0
65137,Father Hood,0.0,3418141.0,0.0
27017,For Me And My Gal,802000.0,4371000.0,5.450124688279302
35151,Hello Again,0.0,20419446.0,0.0
21544,Hope Springs,0.0,0.0,0.0
43846,Love Finds Andy Hardy,0.0,0.0,0.0
40894,Lover Come Back,0.0,8.0,0.0
11546,Police Academy: Mission To Moscow,0.0,126247.0,0.0
59427,Ring Of Bright Water,0.0,0.0,0.0
18387,Big Wednesday,11000000.0,0.0,0.0
71125,Fool For Love,0.0,0.0,0.0
34748,Give My Regards To Broad Street,0.0,0.0,0.0
132725,The Hi-Line,0.0,0.0,0.0
26331,The Last Of Sheila,0.0,0.0,0.0
41774,The Playboys,0.0,0.0,0.0
52959,Star!,14320000.0,14000000.0,0.9776536312849162
24004,We'Re Not Married!,0.0,0.0,0.0
46976,Wish You Were Here,0.0,0.0,0.0
17481,The Adventures Of Sherlock Holmes,0.0,0.0,0.0
52560,Book Of Love,0.0,0.0,0.0
42658,Helen Of Troy,0.0,0.0,0.0
27118,The Hound Of The Baskervilles,0.0,0.0,0.0
18333,Hour Of The Wolf,0.0,0.0,0.0
42345,The Molly Maguires,11000000.0,2200000.0,0.2
18398,Suddenly,0.0,0.0,0.0
54800,Urban Ghost Story,0.0,0.0,0.0
20849,Possessed,0.0,0.0,0.0
57544,Dying Of Laughter,3000000.0,0.0,0.0
53779,Kings Row,0.0,0.0,0.0
16661,The Kid Brother,0.0,0.0,0.0
80708,The Divorcee,340.0,0.0,0.0
76516,Meet The Applegates,5000000.0,485772.0,0.0971544
33441,Robot Carnival,0.0,0.0,0.0
47819,Americathon,0.0,0.0,0.0
21793,The Chipmunk Adventure,0.0,0.0,0.0
18712,Sands Of Iwo Jima,1000000.0,7800000.0,7.8
831,This Island Earth,800000.0,0.0,0.0
10484,The Comdads,0.0,0.0,0.0
37658,Anthony Adverse,0.0,0.0,0.0
26516,Blackboard Jungle,0.0,0.0,0.0
110598,Moment By Moment,0.0,0.0,0.0
44388,It Had To Be You,0.0,0.0,0.0
10573,Luna Papa,0.0,0.0,0.0
113290,The Long Way Home,0.0,0.0,0.0
26451,Investigation Of A Citizen Above Suspicion,0.0,0.0,0.0
111605,True Love,0.0,0.0,0.0
54568,To Each His Own,0.0,0.0,0.0
28571,The Heiress,2600000.0,0.0,0.0
27686,State Fair,0.0,0.0,0.0
123665,Dragon Seed,0.0,0.0,0.0
43336,Executive Suite,0.0,0.0,0.0
62000,Johnny Belinda,0.0,0.0,0.0
9372,Super Size Me,65000.0,28575078.0,439.6165846153846
41495,Johnny Eager,0.0,0.0,0.0
52362,None But The Lonely Heart,0.0,0.0,0.0
662,La Jetée,0.0,0.0,0.0
41799,"Distant Voices, Still Lives",0.0,0.0,0.0
49633,The King Of Kings,2500000.0,0.0,0.0
43805,Northwest Passage,0.0,0.0,0.0
16559,The Picture Of Dorian Gray,0.0,0.0,0.0
44695,The Born Losers,360000.0,36000000.0,100.0
31217,The Human Condition I: No Greater Love,0.0,0.0,0.0
8341,Samsara,3000000.0,0.0,0.0
36488,Bachelor Mother,0.0,0.0,0.0
19414,Please Don'T Eat The Daisies,0.0,0.0,0.0
60595,Siddhartha,0.0,0.0,0.0
15794,White Heat,0.0,0.0,0.0
13188,Scrooge,0.0,0.0,0.0
12651,Memphis Belle,23000000.0,0.0,0.0
886,The Cincinnati Kid,0.0,15260000.0,0.0
9791,Animal Factory,0.0,0.0,0.0
27554,The Panic In Needle Park,1645000.0,0.0,0.0
26973,Pretty Baby,0.0,0.0,0.0
38582,Godzilla Vs. Mechagodzilla,0.0,0.0,0.0
9542,The Hitcher,6000000.0,5844868.0,0.9741446666666667
17820,Show Boat,2300000.0,11000000.0,4.782608695652174
26175,Ivanhoe,0.0,0.0,0.0
31146,Box Of Moonlight,0.0,0.0,0.0
20506,The Eel,0.0,0.0,0.0
37696,Fear X,0.0,0.0,0.0
136,Freaks,0.0,0.0,0.0
47653,The Immigrant,0.0,0.0,0.0
10970,Silent Movie,0.0,0.0,0.0
28162,A Matter Of Life And Death,0.0,0.0,0.0
42812,Anna Christie,0.0,0.0,0.0
28159,It Lives By Night,0.0,0.0,0.0
20676,Deep Cover,0.0,0.0,0.0
3019,Dr. Jekyll And Mr. Hyde,0.0,0.0,0.0
29353,My Little Chickadee,0.0,0.0,0.0
17761,The High And The Mighty,0.0,0.0,0.0
20277,The Ugly Dachshund,0.0,0.0,0.0
10204,Around The World In 80 Days,110000000.0,72178895.0,0.6561717727272727
3515,I'Ll Sleep When I'M Dead,0.0,490964.0,0.0
9472,Dodgeball: A True Underdog Story,20000000.0,167722310.0,8.3861155
594,The Terminal,60000000.0,219417255.0,3.65695425
8981,Dear Frankie,0.0,0.0,0.0
12153,White Chicks,37000000.0,113086475.0,3.056391216216216
1944,The Door In The Floor,0.0,0.0,0.0
11036,The Notebook,29000000.0,115603229.0,3.98631824137931
1997,Two Brothers,74500000.0,62172050.0,0.8345241610738255
15237,De-Lovely,20000000.0,0.0,0.0
205481,The Intended,0.0,0.0,0.0
11572,Kaena: The Prophecy,0.0,8500.0,0.0
19096,Back To Bataan,0.0,0.0,0.0
72096,Bloodhounds Of Broadway,4000000.0,0.0,0.0
11939,A Day At The Races,0.0,0.0,0.0
47555,Flying Leathernecks,0.0,0.0,0.0
24236,"Now You See Him, Now You Don'T",0.0,0.0,0.0
80218,Plain Dirty,0.0,0.0,0.0
26520,Bob & Carol & Ted & Alice,2000000.0,30000000.0,15.0
43897,The Littlest Rebel,0.0,0.0,0.0
29456,Reconstruction,0.0,0.0,0.0
21386,Will Vinton'S Claymation Christmas Celebration,0.0,0.0,0.0
24908,Happenstance,0.0,0.0,0.0
9256,Kops,0.0,8.0,0.0
25783,Comandante,0.0,0.0,0.0
8991,Undead,0.0,0.0,0.0
44691,The Scarlet And The Black,0.0,0.0,0.0
23378,Into The Woods,0.0,0.0,0.0
3293,Pirates Of Silicon Valley,0.0,0.0,0.0
36947,Manufacturing Consent: Noam Chomsky And The Media,0.0,0.0,0.0
54028,The Clock,0.0,0.0,0.0
17645,Leave Her To Heaven,0.0,0.0,0.0
10448,Rapa Nui,20000000.0,305070.0,0.0152535
57684,Roxie Hart,0.0,0.0,0.0
61487,Mayor Of The Sunset Strip,0.0,0.0,0.0
14365,Killing Me Softly,0.0,0.0,0.0
29383,The Winter War,4414000.0,0.0,0.0
10606,The Philadelphia Experiment,21000000.0,0.0,0.0
42988,The Wheeler Dealers,0.0,0.0,0.0
16136,Juice,5000000.0,20146880.0,4.029376
58669,The Secret Life Of Girls,0.0,0.0,0.0
42407,The Flim-Flam Man,0.0,0.0,0.0
6081,Revenge Of The Pink Panther,0.0,49579269.0,0.0
12577,Riders,0.0,0.0,0.0
36561,I Am Dina,0.0,0.0,0.0
49814,The Escapist,0.0,0.0,0.0
13696,Angels With Dirty Faces,0.0,0.0,0.0
44494,Zero For Conduct,0.0,0.0,0.0
15484,Shadows,0.0,0.0,0.0
36672,Coming Out,0.0,0.0,0.0
2330,Taxi,0.0,268254.0,0.0
2334,Taxi 3,14500000.0,65497208.0,4.517048827586207
64204,Pull My Daisy,0.0,0.0,0.0
13398,Tokyo Godfathers,0.0,0.0,0.0
2912,The Butcher,0.0,0.0,0.0
701,Our Hospitality,0.0,0.0,0.0
10631,All Of Me,0.0,0.0,0.0
43466,The Farmer'S Daughter,0.0,0.0,0.0
2202,Lassie Come Home,0.0,0.0,0.0
76076,The Time Of Your Life,0.0,0.0,0.0
10780,Overboard,1880006.0,26713187.0,14.209096673095724
3484,The Mask Of Fu Manchu,0.0,0.0,0.0
19590,By The Light Of The Silvery Moon,0.0,0.0,0.0
23724,Butterfield 8,0.0,0.0,0.0
26596,Johnny Guitar,0.0,0.0,0.0
44925,Sister My Sister,0.0,0.0,0.0
29264,The Exterminating Angel,0.0,0.0,0.0
33994,Ivans Xtc.,0.0,0.0,0.0
1777,Fahrenheit 9/11,6000000.0,119114517.0,19.8524195
11584,Roxanne,0.0,40050884.0,0.0
9901,Freedom Downtime,0.0,0.0,0.0
202475,The Same River Twice,0.0,0.0,0.0
26811,Dr. Terror'S House Of Horrors,0.0,0.0,0.0
38631,Confessions Of A Burning Man,0.0,0.0,0.0
54022,Search And Destroy,4000000.0,389503.0,0.09737575
23522,The Book Of Life,0.0,0.0,0.0
207625,Such A Long Journey,0.0,0.0,0.0
22094,Hard Times,2700000.0,5000000.0,1.8518518518518519
161080,Secret Society,0.0,4275.0,0.0
11884,The Last Starfighter,15000000.0,28733290.0,1.9155526666666667
21871,Tank,0.0,14134877.0,0.0
30876,Last Cannibal World,0.0,0.0,0.0
558,Spider-Man 2,200000000.0,783766341.0,3.918831705
48732,America'S Heart And Soul,0.0,0.0,0.0
80,Before Sunset,2700000.0,15992615.0,5.923190740740741
10742,The Clearing,0.0,12520799.0,0.0
9477,King Arthur,120000000.0,203567857.0,1.6963988083333332
8699,Anchorman: The Legend Of Ron Burgundy,26000000.0,90574188.0,3.4836226153846153
9893,Sleepover,0.0,0.0,0.0
11247,A Cinderella Story,19000000.0,70067909.0,3.687784684210526
2048,"I, Robot",120000000.0,347234916.0,2.8936243
436,Maria Full Of Grace,0.0,0.0,0.0
61391,Distant Drums,0.0,0.0,0.0
18643,Follow That Dream,0.0,0.0,0.0
67297,The Girl Of Your Dreams,0.0,0.0,0.0
31948,Gray Lady Down,0.0,5438927.0,0.0
43004,Long Day'S Journey Into Night,0.0,0.0,0.0
45793,Man Of La Mancha,0.0,0.0,0.0
46495,The Night Of The Following Day,0.0,0.0,0.0
45874,Posse,0.0,0.0,0.0
65994,Prince Valiant,2970000.0,0.0,0.0
19014,Rustlers' Rhapsody,0.0,0.0,0.0
10754,A Short Film About Killing,0.0,0.0,0.0
30054,The Tin Star,0.0,0.0,0.0
36630,Zandalee,0.0,0.0,0.0
39770,Brief Crossing,0.0,0.0,0.0
36627,The Deluge,0.0,0.0,0.0
11897,How The West Was Won,15000000.0,50000000.0,3.3333333333333335
43443,Joan Of Arc,0.0,0.0,0.0
54300,Live Forever,0.0,0.0,0.0
58925,Mr. Klein,0.0,0.0,0.0
2502,The Bourne Supremacy,75000000.0,288500217.0,3.84666956
314,Catwoman,100000000.0,82102379.0,0.82102379
18923,A Home At The End Of The World,6500000.0,1548955.0,0.23830076923076923
146373,Some Girl,0.0,0.0,0.0
5228,Stay Hungry,5000000.0,24854765.0,4.970953
12206,The Testament Of Dr. Mabuse,0.0,0.0,0.0
16539,Zus & Zo,0.0,0.0,0.0
75046,Battle Hymn,0.0,0.0,0.0
74012,Crash Dive,0.0,0.0,0.0
26126,Disco Pigs,0.0,0.0,0.0
15876,The Enemy Below,0.0,0.0,0.0
26300,Fist Of The North Star,7000000.0,0.0,0.0
68064,Flash Gordon Conquers The Universe,0.0,0.0,0.0
12625,Guns Of The Magnificent Seven,0.0,0.0,0.0
45520,The Hunters,0.0,0.0,0.0
46767,In A Glass Cage,0.0,0.0,0.0
55848,Lancelot Of The Lake,0.0,0.0,0.0
42525,The Last Valley,0.0,0.0,0.0
43417,The Magnificent Seven Ride!,3000000.0,0.0,0.0
15244,A Man Escaped,0.0,0.0,0.0
62395,The Miracle Of Marcelino,0.0,0.0,0.0
42737,Morituri,0.0,0.0,0.0
47615,Orgy Of The Dead,0.0,0.0,0.0
39209,Shalako,1455000.0,2620000.0,1.8006872852233677
20876,A Shock To The System,0.0,0.0,0.0
24559,Slaughterhouse-Five,3200000.0,0.0,0.0
78208,His Brother,0.0,0.0,0.0
43786,Wake Island,0.0,0.0,0.0
72613,What Price Glory,0.0,0.0,0.0
43787,You Were Never Lovelier,0.0,0.0,0.0
27437,The Bachelor And The Bobby-Soxer,0.0,0.0,0.0
40374,Breezy,0.0,0.0,0.0
20316,The City Of No Limits,0.0,0.0,0.0
41925,The Comfort Of Strangers,0.0,1244381.0,0.0
259389,Dancing In September,850000.0,0.0,0.0
22871,Destination Tokyo,0.0,0.0,0.0
37019,Dr. Jekyll And Ms. Hyde,8000000.0,0.0,0.0
18190,Dream Lover,0.0,0.0,0.0
71786,Fausto 5.0,0.0,0.0,0.0
42347,For Queen & Country,191051.0,0.0,0.0
39140,Funny About Love,0.0,0.0,0.0
69903,The Greatest,0.0,0.0,0.0
219345,Grief,0.0,0.0,0.0
41890,Hometown Legend,0.0,0.0,0.0
27307,How I Got Into College,0.0,0.0,0.0
36709,Map Of The Human Heart,0.0,0.0,0.0
32294,Mr. Blandings Builds His Dream House,0.0,0.0,0.0
41463,My Favorite Wife,0.0,0.0,0.0
19051,The New Adventures Of Pippi Longstocking,5000000.0,3569939.0,0.7139878
43485,Night And Day,0.0,0.0,0.0
51997,No Name On The Bullet,0.0,0.0,0.0
43885,The Plainsman,0.0,0.0,0.0
112969,Slaughter Of The Innocents,0.0,0.0,0.0
62694,The Snake Pit,0.0,0.0,0.0
43785,The Spoilers,0.0,0.0,0.0
53287,The Super,22000000.0,11000863.0,0.5000392272727273
29584,Tai-Pan,25000000.0,0.0,0.0
32644,Two Of A Kind,0.0,23646952.0,0.0
89482,Warriors,0.0,0.0,0.0
1040,The Leopard,0.0,0.0,0.0
42604,"Goodbye, Columbus",0.0,0.0,0.0
24214,The President'S Analyst,0.0,0.0,0.0
5122,The Day Of The Locust,0.0,0.0,0.0
42469,The Creeping Flesh,0.0,0.0,0.0
119623,Swann In Love,0.0,0.0,0.0
1783,To End All Wars,0.0,0.0,0.0
10910,Moulin Rouge,1500000.0,0.0,0.0
17238,The Belly Of An Architect,0.0,0.0,0.0
22156,The Nest,0.0,0.0,0.0
26814,Love Happy,0.0,0.0,0.0
43116,High School Confidential!,0.0,0.0,0.0
39269,Out Of The Blue,0.0,0.0,0.0
99859,Crimetime,0.0,0.0,0.0
31522,A Woman Is A Woman,160000.0,100655.0,0.62909375
47796,Mamma Roma,0.0,0.0,0.0
26893,The Lower Depths,0.0,0.0,0.0
69035,Ruby Cairo,0.0,0.0,0.0
73621,Night Patrol,0.0,0.0,0.0
22976,Biggles,0.0,112132.0,0.0
55441,Fancy Pants,0.0,0.0,0.0
45608,The World Of Suzie Wong,0.0,0.0,0.0
21619,King Of The Ants,0.0,0.0,0.0
9680,Uncle Sam,0.0,0.0,0.0
42801,"Yesterday, Today And Tomorrow",0.0,0.0,0.0
12627,La Belle Noiseuse,0.0,0.0,0.0
86404,La Balance,0.0,0.0,0.0
18671,Gun Crazy,0.0,0.0,0.0
17218,The Set-Up,0.0,0.0,0.0
41316,Unprecedented: The 2000 Presidential Election,0.0,0.0,0.0
5179,The Prime Of Miss Jean Brodie,0.0,0.0,0.0
53198,My Voyage To Italy,0.0,0.0,0.0
65156,The North Avenue Irregulars,0.0,0.0,0.0
42593,Lovers And Other Strangers,0.0,0.0,0.0
76002,Kotch,0.0,0.0,0.0
64868,Greyfriars Bobby: The True Story Of A Dog,0.0,0.0,0.0
52741,Side Out,0.0,0.0,0.0
15081,The Three Lives Of Thomasina,0.0,0.0,0.0
21147,"No Deposit, No Return",0.0,0.0,0.0
64877,"The One And Only, Genuine, Original Family Band",0.0,0.0,0.0
147169,Under The Lighthouse Dancing,0.0,0.0,0.0
16703,This Gun For Hire,0.0,0.0,0.0
20298,Black Angel,0.0,0.0,0.0
19974,The Big Clock,0.0,0.0,0.0
22112,Criss Cross,0.0,0.0,0.0
4201,The Fifth Musketeer,0.0,0.0,0.0
39868,Evilspeak,1000000.0,0.0,0.0
20408,Terror By Night,0.0,0.0,0.0
13580,The Spy Who Came In From The Cold,0.0,0.0,0.0
18706,Sherlock Holmes And The Secret Weapon,0.0,0.0,0.0
34327,The Woman In Green,0.0,0.0,0.0
43013,The Counterfeit Traitor,0.0,0.0,0.0
38505,"One, Two, Three, Sun",0.0,0.0,0.0
41940,Roadkill,250000.0,0.0,0.0
20417,Dressed To Kill,0.0,0.0,0.0
14652,Bon Voyage,0.0,0.0,0.0
69526,The Assassination Bureau,0.0,0.0,0.0
14462,The Manchurian Candidate,80000000.0,96105964.0,1.20132455
14623,Thunderbirds,57000000.0,28283637.0,0.4962041578947368
6947,The Village,60000000.0,256697520.0,4.278292
401,Garden State,2500000.0,26781723.0,10.7126892
50247,Early Summer,0.0,0.0,0.0
46326,Port Of Shadows,0.0,0.0,0.0
35780,Thunderbirds Are Go,0.0,0.0,0.0
25361,Thunderbird 6,0.0,0.0,0.0
45522,Castle Keep,0.0,0.0,0.0
23750,Revengers Tragedy,0.0,0.0,0.0
45509,Beyond Hypothermia,0.0,0.0,0.0
44289,Octane,11500000.0,0.0,0.0
25536,Ptu,0.0,0.0,0.0
38837,Unfinished Piece For Mechanical Piano,0.0,0.0,0.0
23305,The Warrior,0.0,0.0,0.0
17768,A Funny Thing Happened On The Way To The Forum,0.0,0.0,0.0
27375,Salesman,0.0,0.0,0.0
1538,Collateral,65000000.0,217764291.0,3.3502198615384615
14846,Little Black Book,35000000.0,22034832.0,0.6295666285714285
2577,Code 46,7500000.0,0.0,0.0
52936,In The Soup,0.0,256249.0,0.0
46884,They Came To Cordura,0.0,0.0,0.0
33333,Blue Spring,0.0,0.0,0.0
41975,Story Of Women,0.0,0.0,0.0
16606,Attack The Gas Station!,0.0,0.0,0.0
60760,Masques,0.0,0.0,0.0
11282,Harold & Kumar Go To White Castle,9000000.0,23936908.0,2.6596564444444444
11130,The Princess Diaries 2: Royal Engagement,40000000.0,95149435.0,2.378735875
14389,Danny Deckchair,0.0,0.0,0.0
395,Avp: Alien Vs. Predator,70000000.0,171183863.0,2.445483757142857
11052,Yu-Gi-Oh! The Movie,20000000.0,29170410.0,1.4585205
60015,Novo,0.0,0.0,0.0
23601,We Don'T Live Here Anymore,3000000.0,2037545.0,0.6791816666666667
10762,Without A Paddle,19000000.0,69631118.0,3.6647956842105263
11026,Exorcist: The Beginning,80000000.0,78000586.0,0.975007325
18693,Speedway,0.0,0.0,0.0
45598,The Trouble With Girls,0.0,0.0,0.0
8745,It Happened At The World'S Fair,0.0,0.0,0.0
45335,Double Trouble,0.0,1600000.0,0.0
18690,Spinout,0.0,0.0,0.0
7506,Harum Scarum,0.0,0.0,0.0
65596,The Spaceman And King Arthur,0.0,0.0,0.0
36912,The Sting Ii,0.0,6347072.0,0.0
46081,If A Man Answers,0.0,0.0,0.0
40087,Cheerleader Camp,0.0,0.0,0.0
46831,Human Resources,0.0,0.0,0.0
20120,Bill Cosby: Himself,0.0,0.0,0.0
22543,Dead Ringer,0.0,0.0,0.0
44415,Benji: Off The Leash!,0.0,0.0,0.0
11237,Anacondas: The Hunt For The Blood Orchid,20000000.0,70992898.0,3.5496449
8080,Suspect Zero,27000000.0,13000000.0,0.48148148148148145
14797,Warriors Of Heaven And Earth,0.0,0.0,0.0
11632,Vanity Fair,23000000.0,16123851.0,0.701037
18475,The Cookout,16000000.0,12.0,7.5e-07
15644,Paparazzi,20000000.0,16605763.0,0.83028815
11208,Wicker Park,30000000.0,13001257.0,0.43337523333333333
24079,Triggermen,500000.0,0.0,0.0
16153,Alice Doesn'T Live Here Anymore,0.0,0.0,0.0
13559,The Mangler,0.0,0.0,0.0
42694,Who'S That Knocking At My Door,0.0,0.0,0.0
32298,Seeing Other People,0.0,0.0,0.0
66566,Past Midnight,0.0,0.0,0.0
124029,A Million To Juan,0.0,1221832.0,0.0
42164,Camera Buff,0.0,0.0,0.0
124,No End,0.0,0.0,0.0
29979,Highwaymen,0.0,371396.0,0.0
41762,Graffiti Bridge,0.0,0.0,0.0
12548,I Vitelloni,0.0,0.0,0.0
33345,Under The Cherry Moon,0.0,10090429.0,0.0
19893,Flipper,0.0,0.0,0.0
42264,Smile,0.0,0.0,0.0
11387,Lord Jim,0.0,0.0,0.0
104659,A Small Circle Of Friends,0.0,0.0,0.0
24924,Night Of The Demons,1200000.0,3109904.0,2.5915866666666667
17994,Witchboard,0.0,0.0,0.0
75759,Roller Boogie,0.0,0.0,0.0
